Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.188421,8.06643,0.5545,0.00023725,0.0378737
0.188708,8.05679,0.5546,0.000237026,0.0379561
0.189009,8.04583,0.5547,0.000236132,0.0378525
0.189318,8.02611,0.5548,0.000236149,0.0376076
0.189628,8.00998,0.5549,0.000235976,0.0375328
0.189919,7.99367,0.555,0.000235814,0.037117
0.190203,7.97989,0.5551,0.000234815,0.0371219
0.190486,7.9705,0.5552,0.000235444,0.037453
0.190807,7.94791,0.5553,0.000235752,0.0373507
0.191085,7.93182,0.5554,0.000235877,0.0367195
0.191415,7.90519,0.5555,0.000235153,0.036213
0.191739,7.88953,0.5556,0.000236451,0.0364118
0.192068,7.86322,0.5557,0.000235406,0.0366128
0.192381,7.84169,0.5558,0.000236504,0.0367031
0.192688,7.81854,0.5559,0.000236783,0.0368297
0.193013,7.79464,0.556,0.000235991,0.0362101
0.193327,7.77793,0.5561,0.000235362,0.03623
0.193614,7.76726,0.5562,0.000234456,0.0362906
0.19393,7.74953,0.5563,0.000235547,0.0368559
0.194249,7.72814,0.5564,0.000234697,0.036489
0.19453,7.71657,0.5565,0.000235457,0.0363454
0.194821,7.70557,0.5566,0.000235784,0.0362851
0.195123,7.68994,0.5567,0.000235905,0.036369
0.195436,7.66811,0.5568,0.000234265,0.0358177
0.195735,7.65204,0.5569,0.000234678,0.0354897
0.19603,7.63622,0.557,0.00023361,0.0351754
0.196321,7.62176,0.5571,0.000232671,0.03511
0.196615,7.6049,0.5572,0.000231638,0.0350347
0.196919,7.58962,0.5573,0.000230942,0.0348956
0.197193,7.58111,0.5574,0.000230913,0.0347267
0.197497,7.56389,0.5575,0.000229936,0.0342666
0.197778,7.55457,0.5576,0.000230931,0.0344031
0.198076,7.54269,0.5577,0.000229687,0.0341844
0.198388,7.52326,0.5578,0.000230314,0.0342176
0.198669,7.5139,0.5579,0.000229803,0.0343334
0.198964,7.50041,0.558,0.000230459,0.0343533
0.199256,7.48738,0.5581,0.000229657,0.0338853
0.199564,7.46809,0.5582,0.000230617,0.0339473
0.19987,7.45449,0.5583,0.000229652,0.0333034
0.20016,7.44225,0.5584,0.00023043,0.0332208
0.20043,7.43217,0.5585,0.000230449,0.0333187
0.200722,7.42062,0.5586,0.00023106,0.0332741
0.201005,7.40544,0.5587,0.000230957,0.0328198
0.2013,7.39231,0.5588,0.000231353,0.0329101
0.201608,7.37594,0.5589,0.000231741,0.033201
0.2019,7.36409,0.559,0.000231147,0.0329432
0.202187,7.35304,0.5591,0.000231099,0.0328113
0.20248,7.33861,0.5592,0.00023125,0.0330678
0.202784,7.32294,0.5593,0.00023229,0.0333023
0.203081,7.30768,0.5594,0.000231269,0.0331468
0.203381,7.29513,0.5595,0.00023063,0.0332479
0.203674,7.28424,0.5596,0.000230064,0.0327844
0.20397,7.26939,0.5597,0.000228324,0.0324467
0.204271,7.25706,0.5598,0.000227199,0.0322302
0.204551,7.24719,0.5599,0.000226496,0.0321138
0.204883,7.22,0.56,0.000225673,0.031153
0.20519,7.20333,0.5601,0.000224267,0.0309841
0.205468,7.19494,0.5602,0.00022328,0.0307467
0.205766,7.18009,0.5603,0.000224003,0.0305612
0.206079,7.16374,0.5604,0.000223613,0.0304105
0.206355,7.15332,0.5605,0.000224111,0.0304382
0.206656,7.13794,0.5606,0.000224631,0.0304875
0.206951,7.126,0.5607,0.000223494,0.0302227
0.207241,7.1142,0.5608,0.000223096,0.0302273
0.207523,7.1012,0.5609,0.000222667,0.0300897
0.207805,7.09089,0.561,0.000224106,0.0303224
0.208096,7.07803,0.5611,0.000223504,0.0302968
0.208398,7.0651,0.5612,0.000222979,0.0304403
0.20867,7.05611,0.5613,0.000222482,0.0302421
0.208952,7.0476,0.5614,0.000221304,0.0299553
0.209237,7.03816,0.5615,0.000220096,0.0298462
0.209524,7.02703,0.5616,0.00021844,0.0298365
0.209797,7.01699,0.5617,0.000217568,0.0296884
0.210077,7.00751,0.5618,0.000216746,0.0295341
0.210381,6.99146,0.5619,0.000215662,0.0289978
0.210695,6.97495,0.562,0.000214894,0.0290915
0.210988,6.96486,0.5621,0.000215195,0.0290521
0.211275,6.95229,0.5622,0.000214363,0.0288104
0.211582,6.93244,0.5623,0.000213388,0.0283091
0.211867,6.92411,0.5624,0.000212615,0.0282203
0.212159,6.91234,0.5625,0.00021282,0.0280308
0.212438,6.89998,0.5626,0.000212282,0.0272737
0.212725,6.89041,0.5627,0.000212151,0.0273565
0.213021,6.87104,0.5628,0.000211858,0.0272857
0.213318,6.855,0.5629,0.000211741,0.0274249
0.213611,6.84308,0.563,0.000211992,0.0273945
0.213897,6.83074,0.5631,0.000210743,0.0272137
0.214174,6.82081,0.5632,0.000210263,0.0272366
0.214476,6.80868,0.5633,0.000209478,0.0271504
0.214774,6.79356,0.5634,0.000208685,0.0268887
0.215061,6.78197,0.5635,0.000207629,0.0268319
0.215347,6.76976,0.5636,0.00020793,0.0269704
0.215631,6.7601,0.5637,0.000208248,0.0269618
0.21592,6.7483,0.5638,0.000208198,0.0269244
0.216216,6.73408,0.5639,0.000208129,0.0267909
0.216507,6.72089,0.564,0.000207292,0.026605
0.216786,6.709,0.5641,0.000208061,0.0265095
0.217073,6.69302,0.5642,0.000207373,0.0260861
0.21736,6.68312,0.5643,0.000206871,0.0263127
0.217672,6.66611,0.5644,0.000206244,0.026173
0.217953,6.65653,0.5645,0.000206381,0.0261464
0.218235,6.6481,0.5646,0.00020627,0.0263214
0.218526,6.63621,0.5647,0.000206448,0.0259522
0.218819,6.62493,0.5648,0.00020695,0.0260316
0.219121,6.61293,0.5649,0.000207593,0.0263903
0.219422,6.59694,0.565,0.000208808,0.0262496
0.219712,6.58501,0.5651,0.000208733,0.0258995
0.219988,6.5761,0.5652,0.000208532,0.0258712
0.220282,6.56531,0.5653,0.000209375,0.0259274
0.220567,6.55371,0.5654,0.000209024,0.0259535
0.220847,6.54431,0.5655,0.000209536,0.0257626
0.221139,6.53316,0.5656,0.000209467,0.0258717
0.221446,6.51843,0.5657,0.000207994,0.0254534
0.221731,6.50529,0.5658,0.000207618,0.024529
0.222029,6.49018,0.5659,0.000207815,0.0244736
0.222335,6.47737,0.566,0.00020784,0.0246728
0.222615,6.46647,0.5661,0.000207403,0.0243905
0.22291,6.45501,0.5662,0.000206879,0.0244635
0.22318,6.44808,0.5663,0.000206969,0.0244642
0.223468,6.438,0.5664,0.000206868,0.0245571
0.223758,6.42657,0.5665,0.000205745,0.0243796
0.224042,6.41584,0.5666,0.000206177,0.0245234
0.224341,6.40133,0.5667,0.000205437,0.0241645
0.224631,6.39173,0.5668,0.000204167,0.0237144
0.22492,6.38202,0.5669,0.000203349,0.02372
0.225231,6.36336,0.567,0.000203436,0.023513
0.225507,6.35472,0.5671,0.000202599,0.0233325
0.225788,6.34564,0.5672,0.000201989,0.023224
0.226083,6.33245,0.5673,0.000201546,0.0230198
0.226364,6.32158,0.5674,0.000200816,0.0226712
0.226652,6.31251,0.5675,0.000200513,0.0227441
0.226931,6.30295,0.5676,0.000201398,0.0227591
0.227205,6.29169,0.5677,0.000202214,0.0227052
0.227501,6.27912,0.5678,0.000201446,0.0225537
0.227782,6.26824,0.5679,0.000201081,0.0224236
0.228073,6.2565,0.568,0.000199718,0.0222175
0.228345,6.24783,0.5681,0.000199254,0.0221858
0.228623,6.23893,0.5682,0.000198301,0.0218223
0.22892,6.22891,0.5683,0.000198401,0.0219011
0.229206,6.21458,0.5684,0.000197662,0.0217244
0.229487,6.20581,0.5685,0.000196867,0.0214903
0.229765,6.19729,0.5686,0.000196249,0.0214765
0.230051,6.18898,0.5687,0.000196681,0.0214697
0.230335,6.17994,0.5688,0.000196763,0.0216561
0.230623,6.16956,0.5689,0.000198165,0.0217974
0.230902,6.16149,0.569,0.0001974,0.0218596
0.231197,6.147,0.5691,0.000196208,0.0215111
0.231507,6.12897,0.5692,0.000194656,0.0208661
0.231789,6.11912,0.5693,0.000193902,0.020706
0.232081,6.10847,0.5694,0.000193693,0.0206198
0.23236,6.09962,0.5695,0.00019325,0.0205642
0.232637,6.08982,0.5696,0.000193033,0.0204569
0.232918,6.08225,0.5697,0.000192536,0.0203528
0.233206,6.07174,0.5698,0.000192717,0.0204282
0.23349,6.0619,0.5699,0.000193658,0.0203758
0.233765,6.051,0.57,0.000192983,0.0201498
0.234034,6.04338,0.5701,0.000193119,0.0201046
0.234313,6.03498,0.5702,0.000191805,0.019803
0.234601,6.02095,0.5703,0.000191517,0.0197963
0.234889,6.0111,0.5704,0.000190586,0.0197127
0.235171,6.00147,0.5705,0.0001893,0.0196377
0.235462,5.98986,0.5706,0.000188601,0.019464
0.235752,5.97937,0.5707,0.000187416,0.0193655
0.236044,5.96924,0.5708,0.00018732,0.0192201
0.236339,5.95811,0.5709,0.000187072,0.0193347
0.236604,5.95204,0.571,0.000186496,0.0193075
0.236871,5.94291,0.5711,0.000187235,0.0193829
0.237167,5.93048,0.5712,0.000187273,0.0193208
0.23745,5.92095,0.5713,0.000186344,0.0193304
0.237711,5.91639,0.5714,0.000187272,0.0194482
0.237994,5.90399,0.5715,0.00018669,0.0195149
0.238282,5.89405,0.5716,0.000185899,0.01949
0.238557,5.8863,0.5717,0.000186774,0.0195683
0.23882,5.88019,0.5718,0.000186988,0.0195358
0.239085,5.87315,0.5719,0.000185244,0.0194122
0.239357,5.86703,0.572,0.000185627,0.0196222
0.239643,5.85633,0.5721,0.000184898,0.0195813
0.239928,5.84442,0.5722,0.000185828,0.0198269
0.240211,5.83215,0.5723,0.000186376,0.0200251
0.240483,5.82514,0.5724,0.000184584,0.0198395
0.240763,5.8149,0.5725,0.000184185,0.0196013
0.241055,5.80078,0.5726,0.0001834,0.0193827
0.241351,5.78936,0.5727,0.000182301,0.0191509
0.241617,5.78261,0.5728,0.000182349,0.0192962
0.241898,5.77291,0.5729,0.000181011,0.0191513
0.242184,5.76387,0.573,0.000180337,0.0190025
0.242472,5.748,0.5731,0.000180249,0.0187403
0.242748,5.74155,0.5732,0.000179915,0.0189124
0.243027,5.73257,0.5733,0.000179018,0.0189331
0.243303,5.72314,0.5734,0.00017932,0.0188255
0.243583,5.71208,0.5735,0.000178755,0.0185995
0.243866,5.70239,0.5736,0.00017792,0.0186318
0.244136,5.69464,0.5737,0.000177846,0.0186656
0.244403,5.68854,0.5738,0.000178113,0.0187121
0.244682,5.67793,0.5739,0.000177297,0.0184265
0.244973,5.66499,0.574,0.000176522,0.018272
0.24524,5.65725,0.5741,0.000176675,0.0182326
0.245528,5.64634,0.5742,0.000175724,0.018107
0.245806,5.63552,0.5743,0.000175451,0.0179436
0.246077,5.62576,0.5744,0.000174193,0.0177623
0.246355,5.61653,0.5745,0.000172646,0.0176814
0.246644,5.60474,0.5746,0.000172651,0.0175064
0.24693,5.59367,0.5747,0.000171819,0.0172308
0.247196,5.58768,0.5748,0.000172155,0.0173131
0.247483,5.57689,0.5749,0.000172351,0.017111
0.247756,5.56703,0.575,0.000170597,0.0168416
0.24803,5.55886,0.5751,0.000170504,0.0169551
0.248326,5.54512,0.5752,0.000170647,0.0165968
0.248597,5.5354,0.5753,0.000170805,0.0166515
0.248886,5.52468,0.5754,0.000170037,0.0164848
0.249147,5.51889,0.5755,0.000169961,0.0165278
0.249419,5.51124,0.5756,0.000170483,0.0164701
0.249667,5.50733,0.5757,0.000170677,0.0164636
0.249937,5.49873,0.5758,0.000170397,0.0162844
0.250216,5.49036,0.5759,0.000171058,0.0162625
0.250493,5.48166,0.576,0.000171519,0.0163552
0.250774,5.47271,0.5761,0.000170852,0.0163418
0.251041,5.46512,0.5762,0.000171431,0.0163128
0.251322,5.45531,0.5763,0.000170905,0.0163106
0.251587,5.44909,0.5764,0.000169984,0.0162264
0.251855,5.441,0.5765,0.000170449,0.0162315
0.252131,5.42969,0.5766,0.00017092,0.0160927
0.252412,5.42115,0.5767,0.000171134,0.0162073
0.252691,5.41111,0.5768,0.000170629,0.0161293
0.252967,5.40402,0.5769,0.000170195,0.0160213
0.253251,5.39374,0.577,0.000169555,0.0158731
0.253516,5.38808,0.5771,0.000169419,0.0158418
0.253789,5.37967,0.5772,0.000167813,0.0157403
0.254059,5.37078,0.5773,0.000167615,0.0155792
0.254325,5.36202,0.5774,0.000166757,0.0155309
0.254591,5.35557,0.5775,0.000166458,0.0155253
0.254844,5.34931,0.5776,0.000167182,0.0155874
0.255123,5.33883,0.5777,0.000167441,0.0156457
0.255386,5.33086,0.5778,0.000166503,0.0155159
0.255662,5.3234,0.5779,0.000166699,0.0155448
0.255929,5.3164,0.578,0.000167045,0.0156181
0.256205,5.30906,0.5781,0.000165761,0.015481
0.256467,5.30307,0.5782,0.000164561,0.0153598
0.256734,5.29473,0.5783,0.000164787,0.0152176
0.257006,5.28601,0.5784,0.000163846,0.0152133
0.257272,5.27956,0.5785,0.000164483,0.0153262
0.257544,5.27057,0.5786,0.000164215,0.0152393
0.257815,5.26244,0.5787,0.000163672,0.0151505
0.258085,5.25491,0.5788,0.000162886,0.0149947
0.258345,5.24839,0.5789,0.000163225,0.0149763
0.25861,5.24197,0.579,0.000161834,0.0146883
0.258874,5.23492,0.5791,0.000161667,0.014704
0.259152,5.22602,0.5792,0.000161376,0.0146713
0.25943,5.21671,0.5793,0.000160723,0.014652
0.259703,5.20765,0.5794,0.00016018,0.0145817
0.259977,5.19839,0.5795,0.000160044,0.0147357
0.260241,5.19218,0.5796,0.000159711,0.0147394
0.260506,5.18494,0.5797,0.000159896,0.0147018
0.26079,5.17633,0.5798,0.000160902,0.01473
0.261059,5.16718,0.5799,0.000161,0.0147948
0.261315,5.16095,0.58,0.000160801,0.0147291
0.26159,5.14852,0.5801,0.000160547,0.0144529
0.261861,5.1398,0.5802,0.000160909,0.01459
0.262145,5.13047,0.5803,0.000160826,0.0143728
0.262417,5.12297,0.5804,0.000159732,0.0142568
0.26268,5.11629,0.5805,0.000159463,0.0143251
0.262932,5.11235,0.5806,0.000158626,0.0144175
0.263187,5.10672,0.5807,0.000159042,0.014471
0.263456,5.09906,0.5808,0.000159083,0.0143741
0.263733,5.09025,0.5809,0.000158288,0.014412
0.26398,5.08448,0.581,0.000158436,0.0144698
0.26425,5.0757,0.5811,0.000157897,0.0142839
0.264525,5.06506,0.5812,0.000158269,0.0141689
0.264801,5.05392,0.5813,0.000157974,0.0140487
0.265079,5.04498,0.5814,0.000158118,0.0139687
0.265342,5.03953,0.5815,0.000158822,0.01405
0.265605,5.03283,0.5816,0.000158627,0.0140034
0.265867,5.02657,0.5817,0.000158337,0.0138968
0.266136,5.01969,0.5818,0.000158842,0.0138791
0.266401,5.01272,0.5819,0.000158303,0.0137984
0.266663,5.00709,0.582,0.000158676,0.0139093
0.266929,5.00001,0.5821,0.000159054,0.0139225
0.267197,4.99295,0.5822,0.000158936,0.0138761
0.267462,4.98487,0.5823,0.000158037,0.0136997
0.267729,4.97844,0.5824,0.000157998,0.0136533
0.267999,4.96966,0.5825,0.000158082,0.0136009
0.268259,4.96357,0.5826,0.000157226,0.0135057
0.268524,4.95587,0.5827,0.000156875,0.0134814
0.268783,4.95012,0.5828,0.000156364,0.0134502
0.269049,4.94296,0.5829,0.000156293,0.0134998
0.269322,4.93371,0.583,0.000155206,0.0132707
0.269582,4.92739,0.5831,0.000154597,0.0130679
0.269854,4.91903,0.5832,0.000154222,0.0127953
0.27011,4.91287,0.5833,0.000154156,0.0127948
0.270377,4.90503,0.5834,0.000153576,0.0126032
0.270639,4.89952,0.5835,0.00015339,0.0126267
0.270913,4.89009,0.5836,0.000153173,0.0127069
0.271194,4.88159,0.5837,0.000153731,0.012698
0.271464,4.87297,0.5838,0.000153427,0.0125975
0.271735,4.8652,0.5839,0.000153489,0.012611
0.271992,4.8593,0.584,0.00015367,0.0126418
0.272243,4.85496,0.5841,0.000153689,0.0126855
0.272514,4.84811,0.5842,0.000153025,0.0127272
0.272779,4.84043,0.5843,0.000152995,0.0127886
0.273042,4.83274,0.5844,0.000152817,0.0127507
0.273316,4.82294,0.5845,0.000153075,0.0127768
0.273582,4.81591,0.5846,0.000152677,0.0126769
0.273848,4.80898,0.5847,0.000152363,0.0125847
0.274108,4.802,0.5848,0.000151896,0.0126151
0.274363,4.796,0.5849,0.000151473,0.0125393
0.274623,4.78914,0.585,0.00015176,0.012572
0.274887,4.78288,0.5851,0.000150417,0.0123911
0.275146,4.77598,0.5852,0.000149618,0.0122349
0.275412,4.76753,0.5853,0.000149987,0.0121569
0.275683,4.75976,0.5854,0.000149112,0.0120454
0.275936,4.75437,0.5855,0.000148881,0.0120589
0.276204,4.74619,0.5856,0.000148015,0.0120303
0.27647,4.73937,0.5857,0.000147588,0.0120605
0.276734,4.73319,0.5858,0.000148088,0.0121238
0.276998,4.72652,0.5859,0.000147705,0.0122187
0.277263,4.72022,0.586,0.000147654,0.0121345
0.277519,4.7149,0.5861,0.000148065,0.0121494
0.277764,4.71025,0.5862,0.000148696,0.0121493
0.27802,4.704,0.5863,0.000148293,0.0120298
0.278281,4.69842,0.5864,0.000148494,0.0120172
0.278539,4.69178,0.5865,0.00014919,0.0121723
0.278804,4.68616,0.5866,0.000149965,0.012178
0.279062,4.67935,0.5867,0.000149681,0.0120825
0.279325,4.67237,0.5868,0.000148355,0.0118686
0.279575,4.66718,0.5869,0.000148594,0.011814
0.279831,4.66094,0.587,0.00014791,0.0117603
0.280086,4.65481,0.5871,0.000148509,0.0117907
0.280344,4.648,0.5872,0.000148017,0.0117905
0.280604,4.64175,0.5873,0.000148221,0.0118804
0.280857,4.63585,0.5874,0.000148362,0.0118528
0.281119,4.62833,0.5875,0.000149302,0.0120069
0.281378,4.62159,0.5876,0.000150049,0.0120788
0.281634,4.6158,0.5877,0.000150132,0.0120726
0.281897,4.6093,0.5878,0.000148826,0.0119992
0.282154,4.60334,0.5879,0.000148754,0.0119683
0.282419,4.59624,0.588,0.000148508,0.0119561
0.282683,4.5894,0.5881,0.00014872,0.0119599
0.282952,4.5827,0.5882,0.000147654,0.0119199
0.283214,4.57658,0.5883,0.000147068,0.0118955
0.283472,4.56979,0.5884,0.000147666,0.0119132
0.28374,4.56133,0.5885,0.000147654,0.0118247
0.284004,4.55327,0.5886,0.000147312,0.0116773
0.284252,4.54827,0.5887,0.000146355,0.0115442
0.284513,4.54126,0.5888,0.000146274,0.011454
0.284779,4.53512,0.5889,0.000145941,0.0113984
0.285033,4.52962,0.589,0.000145996,0.0113536
0.285285,4.52375,0.5891,0.000145268,0.0112302
0.285544,4.51622,0.5892,0.0001451,0.0111353
0.285803,4.50889,0.5893,0.000144775,0.0110431
0.286044,4.5048,0.5894,0.000144902,0.010965
0.28631,4.49756,0.5895,0.000143946,0.0109359
0.286569,4.49122,0.5896,0.000144308,0.0109999
0.286837,4.48452,0.5897,0.000145071,0.0110108
0.287095,4.47817,0.5898,0.000145231,0.0109588
0.287359,4.47169,0.5899,0.000144912,0.0109395
0.287589,4.46765,0.59,0.000144369,0.010896
0.287831,4.46291,0.5901,0.000143967,0.0109171
0.288096,4.45634,0.5902,0.000143781,0.0107871
0.288342,4.44998,0.5903,0.000144417,0.0107206
0.288605,4.44316,0.5904,0.000144119,0.0107006
0.288866,4.43532,0.5905,0.000143838,0.0103799
0.289132,4.42978,0.5906,0.000143885,0.0103441
0.289393,4.42393,0.5907,0.000143055,0.0102854
0.289667,4.41681,0.5908,0.000142979,0.0102492
0.289927,4.40981,0.5909,0.000143827,0.010279
0.290181,4.4043,0.591,0.000143168,0.0102232
0.290427,4.39957,0.5911,0.000142958,0.0102137
0.290688,4.39145,0.5912,0.000143122,0.0101431
0.290949,4.38473,0.5913,0.000142453,0.0100724
0.291198,4.37844,0.5914,0.000142328,0.0100054
0.291463,4.37184,0.5915,0.000141906,0.00999257
0.291725,4.36597,0.5916,0.000141512,0.00993058
0.291979,4.36012,0.5917,0.000141158,0.00990548
0.292228,4.35475,0.5918,0.000139813,0.00973781
0.292488,4.34877,0.5919,0.000139572,0.00966443
0.292753,4.34228,0.592,0.000139504,0.00965039
0.292997,4.33685,0.5921,0.000138621,0.00951895
0.293257,4.33072,0.5922,0.000138818,0.00956538
0.293506,4.32541,0.5923,0.000139357,0.00956595
0.293755,4.32029,0.5924,0.000138483,0.00948091
0.294017,4.31454,0.5925,0.000138382,0.00955973
0.294287,4.30739,0.5926,0.000138907,0.00956999
0.294549,4.30197,0.5927,0.000139256,0.00959621
0.294798,4.29587,0.5928,0.000137909,0.00944091
0.295049,4.29086,0.5929,0.000137836,0.00945051
0.295306,4.28444,0.593,0.000137399,0.00940373
0.295547,4.28044,0.5931,0.000137517,0.00942627
0.295805,4.27437,0.5932,0.000137389,0.0094392
0.296055,4.26937,0.5933,0.000137412,0.00939778
0.296307,4.26309,0.5934,0.000137207,0.00937945
0.296558,4.25786,0.5935,0.000137489,0.00932668
0.296816,4.2515,0.5936,0.000137297,0.00925173
0.297063,4.24708,0.5937,0.000136848,0.0091951
0.297313,4.24162,0.5938,0.000135963,0.00918536
0.297563,4.23644,0.5939,0.000135482,0.00911786
0.297815,4.2313,0.594,0.00013495,0.00909095
0.298062,4.22621,0.5941,0.000135109,0.00912709
0.298313,4.2201,0.5942,0.000134463,0.00893278
0.298553,4.21584,0.5943,0.000134261,0.00891765
0.298811,4.2098,0.5944,0.00013442,0.00893487
0.299065,4.2036,0.5945,0.000134843,0.00889633
0.299329,4.19785,0.5946,0.00013472,0.00887584
0.299581,4.19225,0.5947,0.000135244,0.00887161
0.299835,4.187,0.5948,0.000135238,0.0088332
0.300084,4.18173,0.5949,0.000134479,0.00877103
0.300341,4.17609,0.595,0.000134642,0.00871785
0.300593,4.17067,0.5951,0.000135099,0.00870273
0.300832,4.16633,0.5952,0.000134554,0.00862476
0.301084,4.16123,0.5953,0.000134418,0.00869946
0.301324,4.15625,0.5954,0.000134356,0.00869692
0.301579,4.15072,0.5955,0.000133836,0.0086081
0.301831,4.14515,0.5956,0.000133409,0.00856255
0.3021,4.13823,0.5957,0.000133083,0.00856406
0.302347,4.13313,0.5958,0.000132531,0.00857363
0.302597,4.1277,0.5959,0.000132754,0.00858666
0.302843,4.12316,0.596,0.000133129,0.00860931
0.303102,4.11707,0.5961,0.000133101,0.00863705
0.303349,4.11187,0.5962,0.000133412,0.00865198
0.303591,4.10774,0.5963,0.0001334,0.00864079
0.303834,4.10231,0.5964,0.000133155,0.00864676
0.304074,4.09813,0.5965,0.000133432,0.00868163
0.304327,4.09262,0.5966,0.000132675,0.00865821
0.304572,4.08699,0.5967,0.000132219,0.00861499
0.304824,4.08096,0.5968,0.000131501,0.00849076
0.305074,4.07591,0.5969,0.000131597,0.00850608
0.305326,4.07092,0.597,0.000131443,0.00853577
0.305573,4.06562,0.5971,0.000130978,0.00850278
0.305826,4.06016,0.5972,0.000130905,0.00847517
0.306066,4.05538,0.5973,0.000129979,0.00834228
0.306315,4.04989,0.5974,0.000129316,0.00826763
0.306556,4.04509,0.5975,0.000129458,0.00824846
0.306802,4.03933,0.5976,0.000129112,0.00814053
0.307047,4.03433,0.5977,0.000129122,0.00811743
0.307292,4.02915,0.5978,0.000128969,0.00804722
0.307527,4.02518,0.5979,0.000128925,0.00799756
0.307776,4.02081,0.598,0.000129247,0.00801152
0.30803,4.01522,0.5981,0.000129148,0.00803204
0.308276,4.00946,0.5982,0.000129136,0.00802681
0.308519,4.00461,0.5983,0.000129097,0.00796039
0.308768,4.00041,0.5984,0.000129456,0.00801422
0.309012,3.99609,0.5985,0.000129988,0.00801093
0.309256,3.99103,0.5986,0.000130071,0.0079586
0.309513,3.98547,0.5987,0.000131097,0.00796573
0.309761,3.98053,0.5988,0.000131025,0.00793809
0.310014,3.97523,0.5989,0.000131571,0.00794515
0.310262,3.97047,0.599,0.000130815,0.00793689
0.310502,3.96648,0.5991,0.000130572,0.00788137
0.310747,3.9617,0.5992,0.000131179,0.00791934
0.310999,3.956,0.5993,0.000131116,0.00786626
0.311241,3.95083,0.5994,0.000131148,0.00789118
0.311484,3.94622,0.5995,0.000131364,0.0078835
0.311722,3.94239,0.5996,0.000131206,0.00780611
0.311971,3.93754,0.5997,0.000130838,0.00777918
0.312217,3.93248,0.5998,0.00013123,0.00784123
0.312465,3.92772,0.5999,0.000131701,0.00789017
0.3127,3.92342,0.6,0.000130822,0.00786634
0.312952,3.91771,0.6001,0.000130054,0.00775503
0.313203,3.91235,0.6002,0.000129323,0.00769366
0.313438,3.90867,0.6003,0.000128582,0.00768571
0.313675,3.90416,0.6004,0.00012793,0.00765342
0.313919,3.89952,0.6005,0.000127688,0.00768229
0.314162,3.89448,0.6006,0.000127439,0.00765558
0.314412,3.8894,0.6007,0.000127741,0.00770922
0.314654,3.8838,0.6008,0.000127573,0.00765981
0.314896,3.87951,0.6009,0.000126587,0.0076119
0.315133,3.87509,0.601,0.000127355,0.00763211
0.315389,3.86884,0.6011,0.000127568,0.00769062
0.315636,3.86402,0.6012,0.000127433,0.00759306
0.31588,3.85886,0.6013,0.000127285,0.00758379
0.316129,3.85384,0.6014,0.000126666,0.00753438
0.316369,3.84984,0.6015,0.000126154,0.00749985
0.316614,3.84539,0.6016,0.000125565,0.00745123
0.316857,3.84072,0.6017,0.000125625,0.00743287
0.317103,3.8362,0.6018,0.000125255,0.00744771
0.317344,3.83186,0.6019,0.000125336,0.00743959
0.317596,3.82668,0.602,0.000125113,0.00741277
0.317831,3.82238,0.6021,0.000123893,0.00733615
0.318067,3.81854,0.6022,0.000124188,0.00740382
0.318322,3.81227,0.6023,0.000124306,0.00739572
0.318571,3.80742,0.6024,0.000124069,0.00740949
0.318814,3.80252,0.6025,0.000124058,0.00742233
0.319065,3.79649,0.6026,0.000124039,0.00739914
0.319303,3.79248,0.6027,0.000124259,0.0073579
0.319548,3.78791,0.6028,0.000123955,0.00735815
0.319795,3.78345,0.6029,0.000123431,0.00726449
0.32003,3.77975,0.603,0.000123253,0.00719972
0.320271,3.77529,0.6031,0.000123352,0.00718476
0.320509,3.77104,0.6032,0.000122611,0.00708572
0.320748,3.76645,0.6033,0.000122259,0.00710258
0.320987,3.76255,0.6034,0.000122538,0.00714077
0.321229,3.75762,0.6035,0.000122717,0.00712461
0.321457,3.75405,0.6036,0.000122664,0.00715538
0.321693,3.74967,0.6037,0.000122669,0.00709245
0.321928,3.74516,0.6038,0.000122579,0.00713074
0.322175,3.74126,0.6039,0.000122574,0.00714899
0.322415,3.73686,0.604,0.00012298,0.00720757
0.322661,3.7314,0.6041,0.000122595,0.00714201
0.322894,3.72745,0.6042,0.000122655,0.00713287
0.323123,3.72394,0.6043,0.000122678,0.0071133
0.323357,3.71945,0.6044,0.000122496,0.00710455
0.323594,3.71545,0.6045,0.00012318,0.00711167
0.32383,3.71137,0.6046,0.000123173,0.00712521
0.324058,3.70742,0.6047,0.000122918,0.00705723
0.324296,3.70275,0.6048,0.00012306,0.00697537
0.324545,3.69702,0.6049,0.000122778,0.00687239
0.324788,3.69178,0.605,0.000123477,0.00694914
0.325014,3.68879,0.6051,0.000124173,0.00697619
0.325253,3.68457,0.6052,0.000124327,0.00699794
0.325498,3.68012,0.6053,0.000124204,0.00694931
0.325734,3.67622,0.6054,0.00012435,0.00692524
0.325981,3.6712,0.6055,0.000124192,0.00695433
0.326216,3.66795,0.6056,0.000124227,0.00694528
0.326444,3.66425,0.6057,0.000124079,0.00692851
0.326684,3.66047,0.6058,0.000123866,0.00693549
0.32692,3.65634,0.6059,0.000123934,0.00696036
0.327155,3.65159,0.606,0.000123446,0.00692598
0.327394,3.64739,0.6061,0.000123712,0.00695539
0.327625,3.64365,0.6062,0.000123595,0.00692777
0.327869,3.63896,0.6063,0.000122867,0.00688113
0.328103,3.63481,0.6064,0.00012236,0.00686999
0.328339,3.63031,0.6065,0.000122262,0.00690833
