Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.257767,5.36317,0.5819,0.000242109,0.0219238
0.258047,5.35335,0.582,0.000239565,0.020971
0.258311,5.34529,0.5821,0.000243947,0.0218279
0.258603,5.33542,0.5822,0.000238938,0.0211872
0.258881,5.32659,0.5823,0.000237753,0.0213044
0.259151,5.32026,0.5824,0.000242408,0.0221023
0.259419,5.31393,0.5825,0.00024004,0.0220837
0.259679,5.30821,0.5826,0.000240662,0.0222176
0.259944,5.30043,0.5827,0.000241776,0.021675
0.26022,5.29194,0.5828,0.00023756,0.0209315
0.260492,5.28371,0.5829,0.000236702,0.0208951
0.260775,5.27599,0.583,0.000234669,0.0208749
0.261047,5.2703,0.5831,0.000227995,0.0205813
0.261325,5.26079,0.5832,0.000228586,0.0213936
0.261587,5.25316,0.5833,0.000225652,0.0206742
0.261858,5.24239,0.5834,0.000230601,0.0198955
0.262144,5.22938,0.5835,0.000230427,0.0186381
0.262415,5.22155,0.5836,0.000230564,0.0182649
0.26269,5.21378,0.5837,0.000226127,0.0181028
0.262969,5.20473,0.5838,0.000226712,0.0180653
0.263259,5.19722,0.5839,0.000229569,0.0173134
0.263539,5.18681,0.584,0.000232937,0.0172872
0.263807,5.17854,0.5841,0.000234767,0.0173385
0.264061,5.16857,0.5842,0.000237801,0.0189549
0.264333,5.16055,0.5843,0.000236191,0.0194239
0.264606,5.15335,0.5844,0.000237812,0.0195009
0.264875,5.14735,0.5845,0.000236861,0.0195033
0.265132,5.14251,0.5846,0.000241987,0.0199267
0.26541,5.13444,0.5847,0.000243628,0.0203638
0.265691,5.12402,0.5848,0.000238498,0.0192809
0.265967,5.11688,0.5849,0.000240356,0.0192505
0.266243,5.10862,0.585,0.00023888,0.0191073
0.266512,5.10206,0.5851,0.000234355,0.0184458
0.266772,5.09588,0.5852,0.000240547,0.0189998
0.267047,5.08745,0.5853,0.000235677,0.0181159
0.26732,5.07863,0.5854,0.00023084,0.0176311
0.267585,5.07156,0.5855,0.000224592,0.0167973
0.267856,5.06365,0.5856,0.000221779,0.0167167
0.268135,5.0548,0.5857,0.00022328,0.0173551
0.268417,5.04444,0.5858,0.000224675,0.0169487
0.268688,5.03581,0.5859,0.000223905,0.016263
0.268947,5.0277,0.586,0.000225491,0.0169606
0.269218,5.0191,0.5861,0.000228974,0.0169965
0.26949,5.01111,0.5862,0.000224429,0.01622
0.269756,5.00394,0.5863,0.000223648,0.0161929
0.270016,4.99879,0.5864,0.000222948,0.0167215
0.270286,4.99064,0.5865,0.000223945,0.0163181
0.270548,4.98503,0.5866,0.000225834,0.0161219
0.270811,4.97945,0.5867,0.000221687,0.0155291
0.271061,4.9742,0.5868,0.000218162,0.0155987
0.271339,4.96703,0.5869,0.000217828,0.0149542
0.271603,4.96003,0.587,0.000220996,0.0155251
0.27186,4.95384,0.5871,0.000221645,0.0158245
0.272125,4.94865,0.5872,0.000222648,0.015869
0.272395,4.94008,0.5873,0.000217909,0.0153143
0.272664,4.93542,0.5874,0.000218675,0.0151381
0.27294,4.92704,0.5875,0.000218912,0.0152544
0.273207,4.92021,0.5876,0.000224476,0.01544
0.273477,4.91356,0.5877,0.000224978,0.016279
0.273733,4.90715,0.5878,0.00022275,0.0156284
0.27401,4.90007,0.5879,0.000227116,0.0159466
0.274278,4.89286,0.588,0.000223764,0.0152361
0.274558,4.88505,0.5881,0.000218262,0.0147249
0.27483,4.87751,0.5882,0.000214589,0.0141016
0.275086,4.87215,0.5883,0.000211605,0.0143469
0.275365,4.86459,0.5884,0.000212265,0.0147208
0.275622,4.85779,0.5885,0.000213587,0.0151706
0.275902,4.85062,0.5886,0.000209843,0.0141493
0.276164,4.84369,0.5887,0.000200138,0.0138102
0.276419,4.83806,0.5888,0.000196396,0.0138581
0.276673,4.83314,0.5889,0.000198482,0.0142138
0.276936,4.82511,0.589,0.000197364,0.01475
0.277198,4.8175,0.5891,0.000198566,0.0154877
0.277472,4.80721,0.5892,0.000200349,0.0138414
0.277731,4.80165,0.5893,0.000201855,0.0141266
0.277989,4.7957,0.5894,0.000210387,0.0149373
0.278265,4.78747,0.5895,0.000209586,0.0137536
0.278527,4.78032,0.5896,0.000211105,0.0137141
0.278784,4.77521,0.5897,0.000211152,0.013881
0.279043,4.76972,0.5898,0.000213693,0.0134788
0.27931,4.76279,0.5899,0.000209152,0.013377
0.279563,4.75699,0.59,0.000211008,0.0129917
0.279818,4.75121,0.5901,0.000209652,0.0132974
0.280087,4.74182,0.5902,0.000206891,0.0108889
0.28035,4.7351,0.5903,0.000206224,0.0109379
0.280605,4.72763,0.5904,0.000195473,0.0107559
0.280853,4.72316,0.5905,0.000191843,0.0105263
0.281131,4.71513,0.5906,0.00019309,0.0108322
0.281393,4.70839,0.5907,0.000193802,0.0106307
0.281637,4.70318,0.5908,0.000185934,0.0100727
0.281892,4.6983,0.5909,0.000181919,0.009583
0.282148,4.69174,0.591,0.000182763,0.00928994
0.282414,4.68331,0.5911,0.000181794,0.00850609
0.282679,4.67649,0.5912,0.000186405,0.00896575
0.282942,4.66918,0.5913,0.000185698,0.0086079
0.283213,4.66064,0.5914,0.000183966,0.00969729
0.283487,4.65353,0.5915,0.000181802,0.00974006
0.283758,4.64406,0.5916,0.000185248,0.00905845
0.284016,4.63981,0.5917,0.000187487,0.00956144
0.284294,4.62906,0.5918,0.00018976,0.00873625
0.284548,4.62151,0.5919,0.000188153,0.00899277
0.284811,4.61524,0.592,0.000182189,0.00836481
0.285085,4.60813,0.5921,0.000189785,0.00773088
0.285336,4.60234,0.5922,0.000187918,0.00804564
0.285589,4.59629,0.5923,0.000186482,0.0075896
0.285829,4.59125,0.5924,0.000187519,0.00706133
0.28608,4.58636,0.5925,0.000189698,0.0071281
0.28633,4.58014,0.5926,0.000192143,0.00701462
0.286587,4.57256,0.5927,0.000191097,0.00732577
0.286856,4.56439,0.5928,0.00019012,0.00693471
0.287117,4.5585,0.5929,0.000190584,0.00719093
0.287372,4.55187,0.593,0.000186043,0.00688642
0.287605,4.5478,0.5931,0.000188178,0.00677645
0.287859,4.54278,0.5932,0.000192072,0.00742117
0.288121,4.53715,0.5933,0.00018879,0.0075406
0.288393,4.52685,0.5934,0.00018604,0.00745572
0.28863,4.52364,0.5935,0.000186628,0.00678835
0.288885,4.51686,0.5936,0.000179714,0.00695388
0.289142,4.51167,0.5937,0.000175454,0.00710551
0.289399,4.5072,0.5938,0.000176697,0.00665755
0.289646,4.5025,0.5939,0.000174682,0.00637176
0.289897,4.49701,0.594,0.000171537,0.0061343
0.290149,4.49264,0.5941,0.0001746,0.0068589
0.290411,4.48488,0.5942,0.000178486,0.00707641
0.290675,4.47869,0.5943,0.000185937,0.00756489
0.290938,4.47371,0.5944,0.000186812,0.00754568
0.291188,4.46813,0.5945,0.000183103,0.00715944
0.291451,4.46077,0.5946,0.000183021,0.00642828
0.291705,4.45506,0.5947,0.000179304,0.00587051
0.291965,4.44956,0.5948,0.000180389,0.00600627
0.29223,4.44244,0.5949,0.000180036,0.00634198
0.292502,4.43584,0.595,0.000177903,0.00633773
0.29276,4.42824,0.5951,0.000175309,0.00694588
0.29301,4.4229,0.5952,0.000173945,0.00753673
0.293257,4.4182,0.5953,0.000173289,0.00748236
0.293519,4.4128,0.5954,0.00017567,0.00817041
0.29376,4.40758,0.5955,0.000177443,0.00866013
0.294013,4.40298,0.5956,0.000175826,0.00881163
0.294267,4.39632,0.5957,0.000177039,0.00938959
0.29453,4.38933,0.5958,0.000176789,0.00950058
0.294801,4.38172,0.5959,0.000174902,0.00971216
0.295051,4.37516,0.596,0.000173021,0.00813653
0.295295,4.36971,0.5961,0.000174416,0.00844059
0.295534,4.36655,0.5962,0.000175187,0.00834138
0.29578,4.36159,0.5963,0.00017524,0.00853299
0.296032,4.35534,0.5964,0.000172875,0.00844383
0.296277,4.35077,0.5965,0.000169414,0.00845251
0.29655,4.34328,0.5966,0.000171782,0.0084954
0.296826,4.33496,0.5967,0.000172997,0.00780795
0.297079,4.32891,0.5968,0.000173547,0.00849237
0.297329,4.32407,0.5969,0.000172539,0.00803659
0.2976,4.31587,0.597,0.000173515,0.00837123
0.297843,4.31084,0.5971,0.000171993,0.00851076
0.298105,4.30547,0.5972,0.00017157,0.00872416
0.298359,4.30079,0.5973,0.00017051,0.00893261
0.298621,4.29445,0.5974,0.000176002,0.00920479
0.298878,4.28915,0.5975,0.000173067,0.00898074
0.299136,4.2822,0.5976,0.000173892,0.00934042
0.299386,4.27644,0.5977,0.000174698,0.00965406
0.299637,4.27116,0.5978,0.000176355,0.00939096
0.299891,4.26642,0.5979,0.000179041,0.00929256
0.300141,4.26207,0.598,0.000184028,0.00888212
0.300398,4.25536,0.5981,0.000184358,0.00893448
0.300632,4.25239,0.5982,0.000185627,0.00935175
0.300878,4.24867,0.5983,0.000185443,0.00953541
0.301135,4.24232,0.5984,0.000187552,0.00967635
0.301399,4.23607,0.5985,0.000186946,0.00916645
0.301651,4.23091,0.5986,0.000183273,0.00802352
0.301908,4.22508,0.5987,0.000182835,0.00798308
0.302161,4.22054,0.5988,0.000184207,0.00835518
0.30241,4.21527,0.5989,0.000187777,0.00824154
0.302666,4.2103,0.599,0.000186785,0.00811112
0.302904,4.20678,0.5991,0.000189676,0.0085485
0.303167,4.19951,0.5992,0.000187589,0.00810907
0.303427,4.19306,0.5993,0.000192167,0.00834898
0.303667,4.18797,0.5994,0.000192107,0.0083691
0.303912,4.18364,0.5995,0.000194701,0.00854869
0.30416,4.178,0.5996,0.000201752,0.00866166
0.304403,4.17226,0.5997,0.000200588,0.00941875
0.304646,4.16895,0.5998,0.000197343,0.0086693
0.304894,4.16209,0.5999,0.000200033,0.00818938
0.305153,4.15463,0.6,0.000200011,0.00791323
0.30541,4.149,0.6001,0.000202825,0.00784962
0.305642,4.14509,0.6002,0.000204081,0.0077013
0.305892,4.13903,0.6003,0.000201649,0.00787999
0.306149,4.13329,0.6004,0.000202169,0.0076709
0.306399,4.1266,0.6005,0.000202268,0.00740095
0.306649,4.12187,0.6006,0.000203215,0.00726095
0.306912,4.11586,0.6007,0.000202137,0.00718155
0.307161,4.11063,0.6008,0.000199768,0.0064289
0.307403,4.10614,0.6009,0.000198953,0.0066023
0.307676,4.0991,0.601,0.000200562,0.00584743
0.307915,4.09554,0.6011,0.000205389,0.00556529
0.308163,4.09046,0.6012,0.000208462,0.00578946
0.308395,4.08575,0.6013,0.000206444,0.00635004
0.308641,4.08112,0.6014,0.000210118,0.00649199
0.308895,4.07563,0.6015,0.000208363,0.00622691
0.309141,4.07096,0.6016,0.000205373,0.00585359
0.309375,4.06652,0.6017,0.000209123,0.00678306
0.309613,4.06264,0.6018,0.00021084,0.00690046
0.309876,4.05703,0.6019,0.000209392,0.00720616
0.310115,4.05305,0.602,0.000207987,0.00688078
0.310363,4.04727,0.6021,0.000203918,0.00633355
0.310605,4.04188,0.6022,0.000201978,0.00615439
0.31087,4.03523,0.6023,0.000205217,0.0062064
0.311127,4.0303,0.6024,0.000204606,0.00611512
0.311372,4.02537,0.6025,0.000201887,0.0059838
0.31162,4.02014,0.6026,0.000200581,0.00569558
0.311867,4.01541,0.6027,0.000202963,0.00647082
0.31211,4.01173,0.6028,0.000205664,0.00662039
0.312334,4.00905,0.6029,0.000207311,0.00680319
0.312575,4.0048,0.603,0.000206948,0.00640804
0.312817,4.0004,0.6031,0.00020952,0.0066953
0.313077,3.99397,0.6032,0.00020906,0.0063916
0.313345,3.98664,0.6033,0.000205981,0.00631438
0.313597,3.98179,0.6034,0.000201996,0.00624298
0.313842,3.97726,0.6035,0.000203429,0.00607765
0.314103,3.97051,0.6036,0.000198715,0.00592417
0.314358,3.96407,0.6037,0.000199644,0.00647687
0.3146,3.95949,0.6038,0.000197353,0.00682164
0.314861,3.95271,0.6039,0.000198783,0.00728842
0.315107,3.94859,0.604,0.00019974,0.00763017
0.315342,3.94344,0.6041,0.000197276,0.00748066
0.315567,3.93954,0.6042,0.000195821,0.00755304
0.315809,3.93556,0.6043,0.000198124,0.00736439
0.316055,3.92988,0.6044,0.000192238,0.00661921
0.316304,3.92462,0.6045,0.000189669,0.00656654
0.316542,3.92039,0.6046,0.0001951,0.00718304
0.316793,3.91573,0.6047,0.000194282,0.0069943
0.317053,3.91007,0.6048,0.000191794,0.00669345
0.317303,3.90463,0.6049,0.0001871,0.00596151
0.317542,3.90066,0.605,0.000183114,0.00581477
0.317774,3.8973,0.6051,0.000182989,0.00598124
0.318023,3.89229,0.6052,0.000183832,0.00608494
0.318271,3.88727,0.6053,0.000188955,0.00634676
0.318511,3.88141,0.6054,0.000187929,0.0063474
0.318747,3.87798,0.6055,0.000185572,0.00614991
0.318995,3.87307,0.6056,0.000182271,0.0059232
0.319244,3.86818,0.6057,0.000181947,0.00613036
0.319485,3.86464,0.6058,0.000179592,0.00605972
0.319736,3.85935,0.6059,0.000179143,0.00589023
0.319958,3.85676,0.606,0.000183935,0.00608847
0.320196,3.8524,0.6061,0.0001867,0.0066331
0.320435,3.84879,0.6062,0.000190224,0.00700343
0.320687,3.84134,0.6063,0.000190127,0.00650318
0.320921,3.83824,0.6064,0.000192053,0.00647126
0.321155,3.83389,0.6065,0.000196316,0.00689425
0.321415,3.82751,0.6066,0.000192895,0.00703972
0.321679,3.82164,0.6067,0.000190416,0.00709318
0.321914,3.81849,0.6068,0.000186278,0.00696004
0.322157,3.8131,0.6069,0.000184495,0.00669357
0.322404,3.80842,0.607,0.000184523,0.00626807
0.322648,3.80389,0.6071,0.000181504,0.00616408
0.32289,3.79915,0.6072,0.00018123,0.00624515
0.323129,3.79509,0.6073,0.000183182,0.00594331
0.323355,3.79215,0.6074,0.000180755,0.00572549
0.323591,3.78708,0.6075,0.000180807,0.00544561
0.323818,3.78398,0.6076,0.00017763,0.0054426
0.324047,3.78078,0.6077,0.000175311,0.00537354
0.324292,3.77642,0.6078,0.000171638,0.00521525
0.324537,3.7701,0.6079,0.000168421,0.00467427
0.324777,3.76687,0.608,0.00016536,0.00503143
0.325016,3.76237,0.6081,0.000167669,0.00505204
0.325261,3.75801,0.6082,0.000166976,0.00494424
0.325511,3.7531,0.6083,0.000169058,0.00528725
0.325729,3.75028,0.6084,0.000170217,0.00525383
0.325966,3.74633,0.6085,0.000172568,0.00526901
0.326228,3.73946,0.6086,0.000172464,0.00575176
0.326464,3.73611,0.6087,0.000176457,0.00586929
0.326706,3.73184,0.6088,0.000175645,0.0055716
0.326951,3.72603,0.6089,0.000173367,0.00552192
0.327194,3.72179,0.609,0.000173012,0.00532397
0.327437,3.7165,0.6091,0.000168087,0.00473512
0.32768,3.71129,0.6092,0.000171,0.00495761
0.327906,3.70763,0.6093,0.000169706,0.00520598
0.328143,3.70348,0.6094,0.00016771,0.00513857
0.328387,3.69827,0.6095,0.000169722,0.0050918
0.328635,3.69304,0.6096,0.000168534,0.00507456
0.328866,3.68981,0.6097,0.000168033,0.00513378
0.329105,3.68496,0.6098,0.000167129,0.00549532
0.329341,3.68073,0.6099,0.00017347,0.00583632
0.32957,3.67814,0.61,0.000174635,0.00599096
0.329801,3.67394,0.6101,0.000174125,0.00592322
0.330037,3.66996,0.6102,0.000170407,0.00583481
0.330273,3.66549,0.6103,0.000168622,0.0059137
0.330501,3.66212,0.6104,0.000171287,0.00610202
0.330743,3.65803,0.6105,0.000173231,0.00615975
0.330986,3.65253,0.6106,0.000172199,0.00687652
0.331232,3.64813,0.6107,0.000165814,0.00653308
0.331487,3.64298,0.6108,0.000163249,0.00613833
0.331731,3.63806,0.6109,0.000161827,0.00644163
0.331974,3.63401,0.611,0.000161734,0.00621191
0.332213,3.62934,0.6111,0.000163759,0.00615642
0.332462,3.62467,0.6112,0.000162559,0.00587919
0.3327,3.62116,0.6113,0.000160878,0.00578876
0.332918,3.61773,0.6114,0.000164996,0.00565208
0.333142,3.61467,0.6115,0.000169428,0.00555049
0.33338,3.60994,0.6116,0.000169951,0.00566122
0.333623,3.60579,0.6117,0.000168273,0.00607933
0.333863,3.60123,0.6118,0.000166344,0.00654175
0.334112,3.59641,0.6119,0.000165677,0.00685604
0.334344,3.59295,0.612,0.000160637,0.00665625
0.334574,3.58946,0.6121,0.000162255,0.00696391
0.334808,3.58655,0.6122,0.000163163,0.00670832
0.335057,3.58142,0.6123,0.000164169,0.00706859
0.335296,3.57652,0.6124,0.000166203,0.00711223
0.335535,3.57238,0.6125,0.000169631,0.00722148
0.335776,3.56776,0.6126,0.000170905,0.00759227
0.336008,3.5642,0.6127,0.000170695,0.00743377
0.33625,3.56011,0.6128,0.00017054,0.00752768
0.336485,3.55586,0.6129,0.000167831,0.00747495
0.336707,3.55205,0.613,0.000164643,0.00705235
0.336949,3.54782,0.6131,0.000163666,0.00663876
0.337199,3.54312,0.6132,0.000163366,0.00650902
0.33744,3.5386,0.6133,0.000162649,0.00664021
0.337675,3.53398,0.6134,0.000156713,0.00634858
0.337904,3.53027,0.6135,0.000154375,0.00604153
0.338139,3.52603,0.6136,0.000157514,0.0059769
0.338377,3.52215,0.6137,0.000159367,0.00606231
0.338627,3.51642,0.6138,0.000163241,0.00594742
0.338864,3.51293,0.6139,0.000160092,0.00603645
0.339104,3.50744,0.614,0.000157378,0.00661528
0.339338,3.50348,0.6141,0.000161512,0.00654546
0.339572,3.49897,0.6142,0.000164006,0.00630588
0.339804,3.49554,0.6143,0.00016084,0.00610735
0.340054,3.491,0.6144,0.000163047,0.00630316
0.340279,3.48762,0.6145,0.000164212,0.00621335
0.340522,3.48404,0.6146,0.000164909,0.00635871
0.34075,3.48127,0.6147,0.00016312,0.00651188
0.340981,3.47706,0.6148,0.000165451,0.00685154
0.341225,3.4714,0.6149,0.000166541,0.00664813
0.341481,3.46668,0.615,0.000167432,0.006555
0.341723,3.46202,0.6151,0.000168401,0.00672369
0.341944,3.45834,0.6152,0.000171325,0.00690054
0.342199,3.45323,0.6153,0.000167938,0.00658756
0.342434,3.44916,0.6154,0.000165576,0.0067377
0.342667,3.44517,0.6155,0.000165119,0.00670354
0.342902,3.44188,0.6156,0.000162478,0.00692583
0.343139,3.43749,0.6157,0.000160608,0.00684829
0.343363,3.43373,0.6158,0.000157914,0.0064701
0.343586,3.43078,0.6159,0.000161103,0.00662803
0.34383,3.42631,0.616,0.000155952,0.00579653
0.344054,3.42299,0.6161,0.000154832,0.00583741
0.34428,3.41985,0.6162,0.00015435,0.00577697
0.34451,3.41615,0.6163,0.000154127,0.00595311
0.344757,3.41115,0.6164,0.000155835,0.00595019
0.344981,3.40723,0.6165,0.000153163,0.00606303
0.345212,3.40358,0.6166,0.000158696,0.00643139
0.345434,3.40039,0.6167,0.000158283,0.00633972
0.345665,3.39694,0.6168,0.000160582,0.00668149
0.345903,3.39308,0.6169,0.000163942,0.00675782
0.34614,3.38856,0.617,0.000161583,0.00690194
0.346365,3.38515,0.6171,0.000161567,0.00696791
0.346608,3.38068,0.6172,0.000156232,0.00674356
0.346837,3.37634,0.6173,0.000156799,0.0065774
0.347059,3.37359,0.6174,0.000157808,0.0065724
0.347298,3.36973,0.6175,0.000159933,0.00655938
0.347514,3.36685,0.6176,0.000160651,0.0065949
0.347742,3.3633,0.6177,0.000160938,0.0062741
0.347977,3.35954,0.6178,0.000158858,0.00618825
0.348213,3.35584,0.6179,0.000159045,0.00635374
0.34844,3.35244,0.618,0.000159026,0.00621706
0.348673,3.34913,0.6181,0.000155065,0.00620026
0.348914,3.34417,0.6182,0.000153779,0.00591674
0.349131,3.34128,0.6183,0.000153559,0.00593045
0.349369,3.33742,0.6184,0.000156633,0.0057643
0.3496,3.33383,0.6185,0.000156536,0.00573164
0.349828,3.33052,0.6186,0.000151886,0.00546608
0.350066,3.32708,0.6187,0.000151366,0.00544208
0.350296,3.32273,0.6188,0.000154205,0.00541892
0.350522,3.31973,0.6189,0.000153745,0.00538659
0.350757,3.31574,0.619,0.000154022,0.00524183
0.350987,3.31202,0.6191,0.000152875,0.00526599
0.351209,3.30874,0.6192,0.000147244,0.00521778
0.351444,3.30463,0.6193,0.000150309,0.00542913
0.35167,3.301,0.6194,0.000149926,0.00548528
0.351888,3.29729,0.6195,0.000146888,0.00546933
0.352129,3.29301,0.6196,0.000143787,0.00548369
0.352367,3.28884,0.6197,0.000145661,0.00562785
0.352595,3.28527,0.6198,0.000145144,0.00554314
0.352822,3.28117,0.6199,0.000147916,0.00565337
0.353045,3.27813,0.62,0.000150655,0.00572983
0.353257,3.27559,0.6201,0.000152172,0.00581666
0.353488,3.27207,0.6202,0.000154855,0.00632708
0.353719,3.26901,0.6203,0.000153624,0.0062648
0.353947,3.2651,0.6204,0.000155176,0.00676098
0.354177,3.26204,0.6205,0.000153619,0.00669902
0.354396,3.25906,0.6206,0.00015451,0.00681549
0.354614,3.25585,0.6207,0.00015319,0.00693849
0.354848,3.2513,0.6208,0.000152231,0.00675945
0.355079,3.24758,0.6209,0.000152291,0.00675564
0.355294,3.2452,0.621,0.000150979,0.00671458
0.355518,3.24144,0.6211,0.00015072,0.00662204
0.355758,3.2362,0.6212,0.000148966,0.00679893
0.355985,3.2331,0.6213,0.000150586,0.00690391
0.356214,3.22978,0.6214,0.000152883,0.00699896
0.356455,3.22539,0.6215,0.000155668,0.00709009
0.356687,3.22118,0.6216,0.000156469,0.00744199
0.35692,3.21768,0.6217,0.000157119,0.0075444
0.357148,3.21441,0.6218,0.000158376,0.00791737
0.357382,3.20976,0.6219,0.000161757,0.00813771
0.357601,3.20711,0.622,0.000162399,0.00794397
0.357824,3.20372,0.6221,0.000163347,0.00847906
0.358046,3.20117,0.6222,0.000159467,0.0082867
0.358262,3.19919,0.6223,0.000159363,0.00810975
0.358478,3.19617,0.6224,0.00015825,0.00799528
0.358706,3.1931,0.6225,0.000157739,0.00783964
0.358924,3.18999,0.6226,0.000160476,0.0080189
0.359145,3.18693,0.6227,0.000162892,0.00835755
0.359362,3.18425,0.6228,0.000162925,0.00834241
0.35959,3.18153,0.6229,0.000162517,0.00813537
0.359817,3.1784,0.623,0.000162003,0.00810918
0.360042,3.17509,0.6231,0.000157465,0.00793641
0.360267,3.17229,0.6232,0.000156778,0.00789151
0.360497,3.16842,0.6233,0.000154002,0.00746671
0.360733,3.16479,0.6234,0.00015518,0.00763082
0.360965,3.16064,0.6235,0.000155291,0.00772608
0.361178,3.15811,0.6236,0.00015201,0.00761166
0.361399,3.15531,0.6237,0.000154834,0.00765029
0.361631,3.15112,0.6238,0.000158698,0.0076605
0.361858,3.14774,0.6239,0.000157385,0.00759488
0.362079,3.14487,0.624,0.000157073,0.00741495
0.362303,3.14175,0.6241,0.000159086,0.00748145
0.362531,3.13762,0.6242,0.000159722,0.00731149
0.362768,3.13367,0.6243,0.000156813,0.00744353
0.363004,3.1298,0.6244,0.000155565,0.00727309
0.363225,3.12538,0.6245,0.000155126,0.00729633
0.363446,3.12227,0.6246,0.000155239,0.00760835
0.363668,3.11974,0.6247,0.000156563,0.00749701
0.363882,3.11715,0.6248,0.000157147,0.00748697
0.364103,3.1138,0.6249,0.000159838,0.00758411
0.364328,3.11115,0.625,0.000155285,0.00719618
0.364546,3.10776,0.6251,0.000154228,0.0072719
0.364766,3.10482,0.6252,0.000156952,0.00743378
0.364976,3.10232,0.6253,0.000154575,0.0072772
0.365192,3.09905,0.6254,0.000154492,0.00731098
0.365411,3.09599,0.6255,0.000151411,0.00714326
0.365629,3.09282,0.6256,0.000151746,0.0071759
0.365847,3.09091,0.6257,0.000153061,0.00726641
0.366076,3.08765,0.6258,0.000153889,0.00745803
0.366299,3.08413,0.6259,0.000154267,0.00765697
0.366518,3.08115,0.626,0.000153343,0.00756166
0.366747,3.07788,0.6261,0.000154665,0.00766275
0.366971,3.07442,0.6262,0.000153486,0.00764082
0.367192,3.07147,0.6263,0.000147056,0.00733408
0.367417,3.06771,0.6264,0.000149003,0.00744244
0.367642,3.06387,0.6265,0.000149622,0.00749049
0.367873,3.05943,0.6266,0.00014728,0.00718346
0.368098,3.05635,0.6267,0.000144597,0.00703991
0.368311,3.0538,0.6268,0.000142787,0.00688646
0.368535,3.05069,0.6269,0.000144077,0.0068653
0.368762,3.04683,0.627,0.000138445,0.00651513
0.36899,3.04322,0.6271,0.000138001,0.00636775
0.369221,3.03895,0.6272,0.000137193,0.00664163
0.369447,3.03573,0.6273,0.000137309,0.00659175
0.369676,3.03249,0.6274,0.000134237,0.00633653
0.369906,3.0288,0.6275,0.000133183,0.00622048
0.370131,3.02556,0.6276,0.000128828,0.00610158
0.370356,3.02267,0.6277,0.000128968,0.00594354
0.370576,3.01958,0.6278,0.000127893,0.00575884
0.370788,3.01633,0.6279,0.000123212,0.00550957
0.371003,3.01358,0.628,0.000121679,0.00568176
0.371212,3.01054,0.6281,0.00012237,0.00576362
0.371427,3.00742,0.6282,0.000123717,0.00582478
0.371649,3.00438,0.6283,0.000122265,0.00571227
0.371884,2.99983,0.6284,0.000120057,0.00542711
0.372108,2.99696,0.6285,0.000120334,0.00537377
0.37232,2.99374,0.6286,0.000120045,0.00583342
0.372542,2.9913,0.6287,0.000117217,0.00574982
0.372758,2.98749,0.6288,0.000119553,0.00590886
0.372975,2.98493,0.6289,0.000122487,0.00586503
0.3732,2.98185,0.629,0.000119797,0.00579444
0.373416,2.97866,0.6291,0.000120789,0.00594527
0.373632,2.97543,0.6292,0.000116634,0.0055208
0.373847,2.97278,0.6293,0.000113477,0.00536558
0.374077,2.96875,0.6294,0.000112156,0.00553153
0.374289,2.96625,0.6295,0.00011194,0.005393
0.374522,2.96203,0.6296,0.000113336,0.00551652
0.374749,2.95855,0.6297,0.000114891,0.00556695
0.374971,2.95524,0.6298,0.000115144,0.00573348
0.375199,2.95064,0.6299,0.000115112,0.00573865
0.375416,2.94755,0.63,0.000116075,0.0057824
0.375631,2.94508,0.6301,0.000114094,0.00593437
0.375859,2.9417,0.6302,0.000112339,0.00589361
0.376083,2.93844,0.6303,0.000112292,0.00619747
0.376301,2.93499,0.6304,0.000111888,0.00622059
0.376507,2.93307,0.6305,0.000113221,0.00626547
0.376721,2.93052,0.6306,0.000113057,0.00621896
0.376944,2.92698,0.6307,0.00011042,0.00601232
0.377161,2.92403,0.6308,0.000109113,0.0057732
0.377371,2.92179,0.6309,0.000109769,0.00583286
0.377586,2.91902,0.631,0.000108369,0.0056749
0.377803,2.91592,0.6311,0.00010967,0.00561918
0.378022,2.91311,0.6312,0.000106481,0.00553852
0.378238,2.91017,0.6313,0.000106789,0.00567738
0.378468,2.90568,0.6314,0.000106462,0.00532805
0.378687,2.9027,0.6315,0.00010565,0.00528197
0.378907,2.89976,0.6316,0.000105016,0.0054027
0.379124,2.89638,0.6317,0.000101079,0.00521985
0.37934,2.89323,0.6318,0.00010431,0.00510784
0.379559,2.89081,0.6319,0.000103547,0.004932
0.379769,2.88809,0.632,0.000102772,0.00491185
0.379978,2.88576,0.6321,0.000103279,0.00493901
0.380197,2.88314,0.6322,9.90092e-05,0.00493396
0.380406,2.88055,0.6323,9.73926e-05,0.00491019
0.380621,2.87744,0.6324,9.5239e-05,0.00455295
0.380843,2.87421,0.6325,9.02729e-05,0.00429239
0.381057,2.87111,0.6326,9.01845e-05,0.00411055
0.381272,2.86815,0.6327,8.7429e-05,0.00401423
0.381491,2.8643,0.6328,9.12541e-05,0.00417366
0.381717,2.86153,0.6329,8.90763e-05,0.00424351
0.381935,2.85859,0.633,8.5958e-05,0.00412929
0.382139,2.85668,0.6331,8.64625e-05,0.00435929
0.382365,2.8528,0.6332,8.91127e-05,0.00428199
0.382577,2.8504,0.6333,8.88828e-05,0.00442587
0.382794,2.8474,0.6334,8.74937e-05,0.00451389
0.383014,2.84434,0.6335,8.42162e-05,0.00440897
0.383236,2.84046,0.6336,8.40687e-05,0.00431823
